TermCode            | Size    | Uri
CTC_RET_INTR        | 80      | asm://intrinsics/ginx?vblendp_g#vblendp_gv128x64i_v128x64i_v128x64i
CTC_RET_INTR        | 80      | asm://intrinsics/ginx?vblendp_g#vblendp_gv128x64u_v128x64u_v128x64u
CTC_RET_INTR        | 80      | asm://intrinsics/ginx?vblendp_g#vblendp_gv128x8i_v128x8i_v128x8i
CTC_RET_INTR        | 80      | asm://intrinsics/ginx?vblendp_g#vblendp_gv128x8u_v128x8u_v128x8u
CTC_RET_INTR        | 102     | asm://intrinsics/ginx?vblendp_g#vblendp_gv256x16i_v128x16i
CTC_RET_INTR        | 69      | asm://intrinsics/ginx?vblendp_g#vblendp_gv256x16i_v256x16i_v256x16i
CTC_RET_INTR        | 102     | asm://intrinsics/ginx?vblendp_g#vblendp_gv256x16u_v128x16u
CTC_RET_INTR        | 69      | asm://intrinsics/ginx?vblendp_g#vblendp_gv256x16u_v256x16u_v256x16u
CTC_RET_INTR        | 102     | asm://intrinsics/ginx?vblendp_g#vblendp_gv256x32i_v128x32i
CTC_RET_INTR        | 69      | asm://intrinsics/ginx?vblendp_g#vblendp_gv256x32i_v256x32i_v256x32i
CTC_RET_INTR        | 102     | asm://intrinsics/ginx?vblendp_g#vblendp_gv256x32u_v128x32u
CTC_RET_INTR        | 69      | asm://intrinsics/ginx?vblendp_g#vblendp_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 102     | asm://intrinsics/ginx?vblendp_g#vblendp_gv256x64i_v128x64i
CTC_RET_INTR        | 70      | asm://intrinsics/ginx?vblendp_g#vblendp_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 102     | asm://intrinsics/ginx?vblendp_g#vblendp_gv256x64u_v128x64u
CTC_RET_INTR        | 70      | asm://intrinsics/ginx?vblendp_g#vblendp_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 102     | asm://intrinsics/ginx?vblendp_g#vblendp_gv256x8i_v128x8i
CTC_RET_INTR        | 69      | asm://intrinsics/ginx?vblendp_g#vblendp_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 102     | asm://intrinsics/ginx?vblendp_g#vblendp_gv256x8u_v128x8u
CTC_RET_INTR        | 69      | asm://intrinsics/ginx?vblendp_g#vblendp_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 68      | asm://intrinsics/ginx?vblendp_g#vblendp_gv512x16i_v256x16i
CTC_RET_INTR        | 68      | asm://intrinsics/ginx?vblendp_g#vblendp_gv512x16u_v256x16u
CTC_RET_INTR        | 68      | asm://intrinsics/ginx?vblendp_g#vblendp_gv512x32i_v256x32i
CTC_RET_INTR        | 68      | asm://intrinsics/ginx?vblendp_g#vblendp_gv512x32u_v256x32u
CTC_RET_INTR        | 69      | asm://intrinsics/ginx?vblendp_g#vblendp_gv512x64i_v256x64i
CTC_RET_INTR        | 69      | asm://intrinsics/ginx?vblendp_g#vblendp_gv512x64u_v256x64u
CTC_RET_INTR        | 68      | asm://intrinsics/ginx?vblendp_g#vblendp_gv512x8i_v256x8i
CTC_RET_INTR        | 68      | asm://intrinsics/ginx?vblendp_g#vblendp_gv512x8u_v256x8u
CTC_RET_INTR        | 33      | asm://intrinsics/ginx?vblendv_g#vblendv_gv128x16i_v128x16i_v128x16i
CTC_RET_INTR        | 33      | asm://intrinsics/ginx?vblendv_g#vblendv_gv128x16u_v128x16u_v128x16u
CTC_RET_INTR        | 33      | asm://intrinsics/ginx?vblendv_g#vblendv_gv128x32f_v128x32f_v128x32f
CTC_RET_INTR        | 33      | asm://intrinsics/ginx?vblendv_g#vblendv_gv128x32i_v128x32i_v128x32i
CTC_RET_INTR        | 33      | asm://intrinsics/ginx?vblendv_g#vblendv_gv128x32u_v128x32u_v128x32u
CTC_RET_INTR        | 33      | asm://intrinsics/ginx?vblendv_g#vblendv_gv128x64f_v128x64f_v128x64f
CTC_RET_INTR        | 33      | asm://intrinsics/ginx?vblendv_g#vblendv_gv128x64i_v128x64i_v128x64i
CTC_RET_INTR        | 33      | asm://intrinsics/ginx?vblendv_g#vblendv_gv128x64u_v128x64u_v128x64u
CTC_RET_INTR        | 33      | asm://intrinsics/ginx?vblendv_g#vblendv_gv128x8i_v128x8i_v128x8i
CTC_RET_INTR        | 33      | asm://intrinsics/ginx?vblendv_g#vblendv_gv128x8u_v128x8u_v128x8u
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vblendv_g#vblendv_gv256x16i_v256x16i_v256x16i
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vblendv_g#vblendv_gv256x16u_v256x16u_v256x16u
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vblendv_g#vblendv_gv256x32f_v256x32f_v256x32f
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vblendv_g#vblendv_gv256x32i_v256x32i_v256x32i
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vblendv_g#vblendv_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vblendv_g#vblendv_gv256x64f_v256x64f_v256x64f
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vblendv_g#vblendv_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vblendv_g#vblendv_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vblendv_g#vblendv_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vblendv_g#vblendv_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vbyteswap_g#vbyteswap_gv128x16u
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vbyteswap_g#vbyteswap_gv128x32u
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vbyteswap_g#vbyteswap_gv128x64u
CTC_RET_INTR        | 39      | asm://intrinsics/ginx?vbyteswap_g#vbyteswap_gv256x16u
CTC_RET_INTR        | 39      | asm://intrinsics/ginx?vbyteswap_g#vbyteswap_gv256x32u
CTC_RET_INTR        | 39      | asm://intrinsics/ginx?vbyteswap_g#vbyteswap_gv256x64u
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vcimpl_g#vcimpl_gv128x16i_v128x16i
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vcimpl_g#vcimpl_gv128x16u_v128x16u
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vcimpl_g#vcimpl_gv128x32i_v128x32i
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vcimpl_g#vcimpl_gv128x32u_v128x32u
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vcimpl_g#vcimpl_gv128x64i_v128x64i
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vcimpl_g#vcimpl_gv128x64u_v128x64u
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vcimpl_g#vcimpl_gv128x8i_v128x8i
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vcimpl_g#vcimpl_gv128x8u_v128x8u
CTC_RET_INTR        | 37      | asm://intrinsics/ginx?vcimpl_g#vcimpl_gv256x16i_v256x16i
CTC_RET_INTR        | 37      | asm://intrinsics/ginx?vcimpl_g#vcimpl_gv256x16u_v256x16u
CTC_RET_INTR        | 37      | asm://intrinsics/ginx?vcimpl_g#vcimpl_gv256x32i_v256x32i
CTC_RET_INTR        | 37      | asm://intrinsics/ginx?vcimpl_g#vcimpl_gv256x32u_v256x32u
CTC_RET_INTR        | 38      | asm://intrinsics/ginx?vcimpl_g#vcimpl_gv256x64i_v256x64i
CTC_RET_INTR        | 38      | asm://intrinsics/ginx?vcimpl_g#vcimpl_gv256x64u_v256x64u
CTC_RET_INTR        | 37      | asm://intrinsics/ginx?vcimpl_g#vcimpl_gv256x8i_v256x8i
CTC_RET_INTR        | 37      | asm://intrinsics/ginx?vcimpl_g#vcimpl_gv256x8u_v256x8u
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vcnonimpl_g#vcnonimpl_gv128x16i_v128x16i
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vcnonimpl_g#vcnonimpl_gv128x16u_v128x16u
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vcnonimpl_g#vcnonimpl_gv128x32i_v128x32i
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vcnonimpl_g#vcnonimpl_gv128x32u_v128x32u
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vcnonimpl_g#vcnonimpl_gv128x64i_v128x64i
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vcnonimpl_g#vcnonimpl_gv128x64u_v128x64u
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vcnonimpl_g#vcnonimpl_gv128x8i_v128x8i
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vcnonimpl_g#vcnonimpl_gv128x8u_v128x8u
CTC_RET_INTR        | 29      | asm://intrinsics/ginx?vcnonimpl_g#vcnonimpl_gv256x16i_v256x16i
CTC_RET_INTR        | 29      | asm://intrinsics/ginx?vcnonimpl_g#vcnonimpl_gv256x16u_v256x16u
CTC_RET_INTR        | 29      | asm://intrinsics/ginx?vcnonimpl_g#vcnonimpl_gv256x32i_v256x32i
CTC_RET_INTR        | 29      | asm://intrinsics/ginx?vcnonimpl_g#vcnonimpl_gv256x32u_v256x32u
CTC_RET_INTR        | 29      | asm://intrinsics/ginx?vcnonimpl_g#vcnonimpl_gv256x64i_v256x64i
CTC_RET_INTR        | 29      | asm://intrinsics/ginx?vcnonimpl_g#vcnonimpl_gv256x64u_v256x64u
CTC_RET_INTR        | 29      | asm://intrinsics/ginx?vcnonimpl_g#vcnonimpl_gv256x8i_v256x8i
CTC_RET_INTR        | 29      | asm://intrinsics/ginx?vcnonimpl_g#vcnonimpl_gv256x8u_v256x8u
CTC_RET_INTR        | 41      | asm://intrinsics/ginx?vconcat_g#vconcat_gv128x16i_v128x16i
CTC_RET_INTR        | 41      | asm://intrinsics/ginx?vconcat_g#vconcat_gv128x16u_v128x16u
CTC_RET_INTR        | 41      | asm://intrinsics/ginx?vconcat_g#vconcat_gv128x32f_v128x32f
CTC_RET_INTR        | 41      | asm://intrinsics/ginx?vconcat_g#vconcat_gv128x32i_v128x32i
CTC_RET_INTR        | 41      | asm://intrinsics/ginx?vconcat_g#vconcat_gv128x32u_v128x32u
CTC_RET_INTR        | 41      | asm://intrinsics/ginx?vconcat_g#vconcat_gv128x64f_v128x64f
CTC_RET_INTR        | 41      | asm://intrinsics/ginx?vconcat_g#vconcat_gv128x64i_v128x64i
CTC_RET_INTR        | 41      | asm://intrinsics/ginx?vconcat_g#vconcat_gv128x64u_v128x64u
CTC_RET_INTR        | 41      | asm://intrinsics/ginx?vconcat_g#vconcat_gv128x8i_v128x8i
CTC_RET_INTR        | 41      | asm://intrinsics/ginx?vconcat_g#vconcat_gv128x8u_v128x8u
CTC_RET_INTR        | 73      | asm://intrinsics/ginx?vcsa_g#vcsa_gv256x16i_v256x16i_v256x16i
CTC_RET_INTR        | 73      | asm://intrinsics/ginx?vcsa_g#vcsa_gv256x16u_v256x16u_v256x16u
CTC_RET_INTR        | 73      | asm://intrinsics/ginx?vcsa_g#vcsa_gv256x32i_v256x32i_v256x32i
CTC_RET_INTR        | 73      | asm://intrinsics/ginx?vcsa_g#vcsa_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 73      | asm://intrinsics/ginx?vcsa_g#vcsa_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 73      | asm://intrinsics/ginx?vcsa_g#vcsa_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 73      | asm://intrinsics/ginx?vcsa_g#vcsa_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 73      | asm://intrinsics/ginx?vcsa_g#vcsa_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 35      | asm://intrinsics/ginx?vdec_g#vdec_gv128x16i
CTC_RET_INTR        | 35      | asm://intrinsics/ginx?vdec_g#vdec_gv128x16u
CTC_RET_INTR        | 35      | asm://intrinsics/ginx?vdec_g#vdec_gv128x32i
CTC_RET_INTR        | 35      | asm://intrinsics/ginx?vdec_g#vdec_gv128x32u
CTC_RET_INTR        | 35      | asm://intrinsics/ginx?vdec_g#vdec_gv128x64i
CTC_RET_INTR        | 35      | asm://intrinsics/ginx?vdec_g#vdec_gv128x64u
CTC_RET_INTR        | 35      | asm://intrinsics/ginx?vdec_g#vdec_gv128x8i
CTC_RET_INTR        | 35      | asm://intrinsics/ginx?vdec_g#vdec_gv128x8u
CTC_RET_INTR        | 38      | asm://intrinsics/ginx?vdec_g#vdec_gv256x16i
CTC_RET_INTR        | 38      | asm://intrinsics/ginx?vdec_g#vdec_gv256x16u
CTC_RET_INTR        | 38      | asm://intrinsics/ginx?vdec_g#vdec_gv256x32i
CTC_RET_INTR        | 38      | asm://intrinsics/ginx?vdec_g#vdec_gv256x32u
CTC_RET_INTR        | 38      | asm://intrinsics/ginx?vdec_g#vdec_gv256x64i
CTC_RET_INTR        | 38      | asm://intrinsics/ginx?vdec_g#vdec_gv256x64u
CTC_RET_INTR        | 38      | asm://intrinsics/ginx?vdec_g#vdec_gv256x8i
CTC_RET_INTR        | 38      | asm://intrinsics/ginx?vdec_g#vdec_gv256x8u
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?veq_g#veq_gv128x16i_v128x16i
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?veq_g#veq_gv128x16u_v128x16u
CTC_RET_INTR        | 27      | asm://intrinsics/ginx?veq_g#veq_gv128x32f_v128x32f
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?veq_g#veq_gv128x32i_v128x32i
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?veq_g#veq_gv128x32u_v128x32u
CTC_RET_INTR        | 27      | asm://intrinsics/ginx?veq_g#veq_gv128x64f_v128x64f
CTC_RET_INTR        | 27      | asm://intrinsics/ginx?veq_g#veq_gv128x64i_v128x64i
CTC_RET_INTR        | 27      | asm://intrinsics/ginx?veq_g#veq_gv128x64u_v128x64u
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?veq_g#veq_gv128x8i_v128x8i
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?veq_g#veq_gv128x8u_v128x8u
CTC_RET_INTR        | 29      | asm://intrinsics/ginx?veq_g#veq_gv256x16i_v256x16i
CTC_RET_INTR        | 29      | asm://intrinsics/ginx?veq_g#veq_gv256x16u_v256x16u
CTC_RET_INTR        | 30      | asm://intrinsics/ginx?veq_g#veq_gv256x32f_v256x32f
CTC_RET_INTR        | 29      | asm://intrinsics/ginx?veq_g#veq_gv256x32i_v256x32i
CTC_RET_INTR        | 29      | asm://intrinsics/ginx?veq_g#veq_gv256x32u_v256x32u
CTC_RET_INTR        | 30      | asm://intrinsics/ginx?veq_g#veq_gv256x64f_v256x64f
CTC_RET_INTR        | 30      | asm://intrinsics/ginx?veq_g#veq_gv256x64i_v256x64i
CTC_RET_INTR        | 30      | asm://intrinsics/ginx?veq_g#veq_gv256x64u_v256x64u
CTC_RET_INTR        | 29      | asm://intrinsics/ginx?veq_g#veq_gv256x8i_v256x8i
CTC_RET_INTR        | 29      | asm://intrinsics/ginx?veq_g#veq_gv256x8u_v256x8u
CTC_RET_INTR        | 49      | asm://intrinsics/ginx?veq_g#veq_gv512x16i~in_v512x16i~in
CTC_RET_INTR        | 49      | asm://intrinsics/ginx?veq_g#veq_gv512x16u~in_v512x16u~in
CTC_RET_INTR        | 51      | asm://intrinsics/ginx?veq_g#veq_gv512x32f~in_v512x32f~in
CTC_RET_INTR        | 49      | asm://intrinsics/ginx?veq_g#veq_gv512x32i~in_v512x32i~in
CTC_RET_INTR        | 49      | asm://intrinsics/ginx?veq_g#veq_gv512x32u~in_v512x32u~in
CTC_RET_INTR        | 51      | asm://intrinsics/ginx?veq_g#veq_gv512x64f~in_v512x64f~in
CTC_RET_INTR        | 51      | asm://intrinsics/ginx?veq_g#veq_gv512x64i~in_v512x64i~in
CTC_RET_INTR        | 51      | asm://intrinsics/ginx?veq_g#veq_gv512x64u~in_v512x64u~in
CTC_RET_INTR        | 49      | asm://intrinsics/ginx?veq_g#veq_gv512x8i~in_v512x8i~in
CTC_RET_INTR        | 49      | asm://intrinsics/ginx?veq_g#veq_gv512x8u~in_v512x8u~in
CTC_RET_INTR        | 85      | asm://intrinsics/ginx?vgather_g#vgather_g16i~in_v128x16i
CTC_RET_INTR        | 177     | asm://intrinsics/ginx?vgather_g#vgather_g16i~in_v256x16i
CTC_RET_INTR        | 85      | asm://intrinsics/ginx?vgather_g#vgather_g16u~in_v128x16u
CTC_RET_INTR        | 177     | asm://intrinsics/ginx?vgather_g#vgather_g16u~in_v256x16u
CTC_RET_INTR        | 28      | asm://intrinsics/ginx?vgather_g#vgather_g32i~in_v128x32i
CTC_RET_INTR        | 31      | asm://intrinsics/ginx?vgather_g#vgather_g32i~in_v256x32i
CTC_RET_INTR        | 28      | asm://intrinsics/ginx?vgather_g#vgather_g32u~in_v128x32u
CTC_RET_INTR        | 31      | asm://intrinsics/ginx?vgather_g#vgather_g32u~in_v256x32u
CTC_RET_INTR        | 28      | asm://intrinsics/ginx?vgather_g#vgather_g64i~in_v128x64i
CTC_RET_INTR        | 31      | asm://intrinsics/ginx?vgather_g#vgather_g64i~in_v256x64i
CTC_RET_INTR        | 28      | asm://intrinsics/ginx?vgather_g#vgather_g64u~in_v128x64u
CTC_RET_INTR        | 31      | asm://intrinsics/ginx?vgather_g#vgather_g64u~in_v256x64u
CTC_RET_INTR        | 149     | asm://intrinsics/ginx?vgather_g#vgather_g8i~in_v128x8i
CTC_RET_INTR        | 316     | asm://intrinsics/ginx?vgather_g#vgather_g8i~in_v256x8i
CTC_RET_INTR        | 149     | asm://intrinsics/ginx?vgather_g#vgather_g8u~in_v128x8u
CTC_RET_INTR        | 316     | asm://intrinsics/ginx?vgather_g#vgather_g8u~in_v256x8u
CTC_RET_INTR        | 88      | asm://intrinsics/ginx?vgather_g#vgather_gimspan16i_v128x16i
CTC_RET_INTR        | 180     | asm://intrinsics/ginx?vgather_g#vgather_gimspan16i_v256x16i
CTC_RET_INTR        | 88      | asm://intrinsics/ginx?vgather_g#vgather_gimspan16u_v128x16u
CTC_RET_INTR        | 180     | asm://intrinsics/ginx?vgather_g#vgather_gimspan16u_v256x16u
CTC_RET_INTR        | 31      | asm://intrinsics/ginx?vgather_g#vgather_gimspan32i_v128x32i
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vgather_g#vgather_gimspan32i_v256x32i
CTC_RET_INTR        | 31      | asm://intrinsics/ginx?vgather_g#vgather_gimspan32u_v128x32u
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vgather_g#vgather_gimspan32u_v256x32u
CTC_RET_INTR        | 31      | asm://intrinsics/ginx?vgather_g#vgather_gimspan64i_v128x64i
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vgather_g#vgather_gimspan64i_v256x64i
CTC_RET_INTR        | 31      | asm://intrinsics/ginx?vgather_g#vgather_gimspan64u_v128x64u
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vgather_g#vgather_gimspan64u_v256x64u
CTC_RET_INTR        | 152     | asm://intrinsics/ginx?vgather_g#vgather_gimspan8i_v128x8i
CTC_RET_INTR        | 319     | asm://intrinsics/ginx?vgather_g#vgather_gimspan8i_v256x8i
CTC_RET_INTR        | 152     | asm://intrinsics/ginx?vgather_g#vgather_gimspan8u_v128x8u
CTC_RET_INTR        | 319     | asm://intrinsics/ginx?vgather_g#vgather_gimspan8u_v256x8u
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vgt_g#vgt_gv128x16i_v128x16i
CTC_RET_INTR        | 58      | asm://intrinsics/ginx?vgt_g#vgt_gv128x16u_v128x16u
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vgt_g#vgt_gv128x32i_v128x32i
CTC_RET_INTR        | 58      | asm://intrinsics/ginx?vgt_g#vgt_gv128x32u_v128x32u
CTC_RET_INTR        | 56      | asm://intrinsics/ginx?vgt_g#vgt_gv128x64i_v128x64i
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vgt_g#vgt_gv128x8i_v128x8i
CTC_RET_INTR        | 58      | asm://intrinsics/ginx?vgt_g#vgt_gv128x8u_v128x8u
CTC_RET_INTR        | 29      | asm://intrinsics/ginx?vgt_g#vgt_gv256x16i_v256x16i
CTC_RET_INTR        | 61      | asm://intrinsics/ginx?vgt_g#vgt_gv256x16u_v256x16u
CTC_RET_INTR        | 29      | asm://intrinsics/ginx?vgt_g#vgt_gv256x32i_v256x32i
CTC_RET_INTR        | 61      | asm://intrinsics/ginx?vgt_g#vgt_gv256x32u_v256x32u
CTC_RET_INTR        | 30      | asm://intrinsics/ginx?vgt_g#vgt_gv256x64i_v256x64i
CTC_RET_INTR        | 29      | asm://intrinsics/ginx?vgt_g#vgt_gv256x8i_v256x8i
CTC_RET_INTR        | 61      | asm://intrinsics/ginx?vgt_g#vgt_gv256x8u_v256x8u
CTC_RET_INTR        | 49      | asm://intrinsics/ginx?vgt_g#vgt_gv512x16i~in_v512x16i~in
CTC_RET_INTR        | 106     | asm://intrinsics/ginx?vgt_g#vgt_gv512x16u~in_v512x16u~in
CTC_RET_INTR        | 49      | asm://intrinsics/ginx?vgt_g#vgt_gv512x32i~in_v512x32i~in
CTC_RET_INTR        | 106     | asm://intrinsics/ginx?vgt_g#vgt_gv512x32u~in_v512x32u~in
CTC_RET_INTR        | 51      | asm://intrinsics/ginx?vgt_g#vgt_gv512x64i~in_v512x64i~in
CTC_RET_INTR        | 49      | asm://intrinsics/ginx?vgt_g#vgt_gv512x8i~in_v512x8i~in
CTC_RET_INTR        | 106     | asm://intrinsics/ginx?vgt_g#vgt_gv512x8u~in_v512x8u~in
CTC_RET_INTR        | 28      | asm://intrinsics/ginx?vhi_g#vhi_gv128x16i
CTC_RET_INTR        | 28      | asm://intrinsics/ginx?vhi_g#vhi_gv128x16u
CTC_RET_INTR        | 28      | asm://intrinsics/ginx?vhi_g#vhi_gv128x32f
CTC_RET_INTR        | 28      | asm://intrinsics/ginx?vhi_g#vhi_gv128x32i
CTC_RET_INTR        | 28      | asm://intrinsics/ginx?vhi_g#vhi_gv128x32u
CTC_RET_INTR        | 28      | asm://intrinsics/ginx?vhi_g#vhi_gv128x64f
CTC_RET_INTR        | 28      | asm://intrinsics/ginx?vhi_g#vhi_gv128x64i
CTC_RET_INTR        | 28      | asm://intrinsics/ginx?vhi_g#vhi_gv128x64u
CTC_RET_INTR        | 28      | asm://intrinsics/ginx?vhi_g#vhi_gv128x8i
CTC_RET_INTR        | 28      | asm://intrinsics/ginx?vhi_g#vhi_gv128x8u
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vhi_g#vhi_gv256x16i
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vhi_g#vhi_gv256x16i_64u~out_64u~out
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vhi_g#vhi_gv256x16u
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vhi_g#vhi_gv256x16u_64u~out_64u~out
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vhi_g#vhi_gv256x32f
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vhi_g#vhi_gv256x32f_64u~out_64u~out
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vhi_g#vhi_gv256x32i
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vhi_g#vhi_gv256x32i_64u~out_64u~out
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vhi_g#vhi_gv256x32u
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vhi_g#vhi_gv256x32u_64u~out_64u~out
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vhi_g#vhi_gv256x64f
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vhi_g#vhi_gv256x64f_64u~out_64u~out
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vhi_g#vhi_gv256x64i
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vhi_g#vhi_gv256x64i_64u~out_64u~out
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vhi_g#vhi_gv256x64u
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vhi_g#vhi_gv256x64u_64u~out_64u~out
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vhi_g#vhi_gv256x8i
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vhi_g#vhi_gv256x8i_64u~out_64u~out
CTC_RET_INTR        | 26      | asm://intrinsics/ginx?vhi_g#vhi_gv256x8u
CTC_RET_INTR        | 36      | asm://intrinsics/ginx?vhi_g#vhi_gv256x8u_64u~out_64u~out
CTC_RET_INTR        | 24      | asm://intrinsics/ginx?vhi_g#vhi_gv512x16i
CTC_RET_INTR        | 24      | asm://intrinsics/ginx?vhi_g#vhi_gv512x16u
CTC_RET_INTR        | 24      | asm://intrinsics/ginx?vhi_g#vhi_gv512x32f
CTC_RET_INTR        | 24      | asm://intrinsics/ginx?vhi_g#vhi_gv512x32i
CTC_RET_INTR        | 24      | asm://intrinsics/ginx?vhi_g#vhi_gv512x32u
CTC_RET_INTR        | 24      | asm://intrinsics/ginx?vhi_g#vhi_gv512x64f
CTC_RET_INTR        | 24      | asm://intrinsics/ginx?vhi_g#vhi_gv512x64i
CTC_RET_INTR        | 24      | asm://intrinsics/ginx?vhi_g#vhi_gv512x64u
CTC_RET_INTR        | 24      | asm://intrinsics/ginx?vhi_g#vhi_gv512x8i
CTC_RET_INTR        | 24      | asm://intrinsics/ginx?vhi_g#vhi_gv512x8u
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vimpl_g#vimpl_gv128x16i_v128x16i
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vimpl_g#vimpl_gv128x16u_v128x16u
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vimpl_g#vimpl_gv128x32i_v128x32i
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vimpl_g#vimpl_gv128x32u_v128x32u
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vimpl_g#vimpl_gv128x64i_v128x64i
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vimpl_g#vimpl_gv128x64u_v128x64u
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vimpl_g#vimpl_gv128x8i_v128x8i
CTC_RET_INTR        | 34      | asm://intrinsics/ginx?vimpl_g#vimpl_gv128x8u_v128x8u
CTC_RET_INTR        | 37      | asm://intrinsics/ginx?vimpl_g#vimpl_gv256x16i_v256x16i
CTC_RET_INTR        | 37      | asm://intrinsics/ginx?vimpl_g#vimpl_gv256x16u_v256x16u
CTC_RET_INTR        | 37      | asm://intrinsics/ginx?vimpl_g#vimpl_gv256x32i_v256x32i
CTC_RET_INTR        | 37      | asm://intrinsics/ginx?vimpl_g#vimpl_gv256x32u_v256x32u
CTC_RET_INTR        | 38      | asm://intrinsics/ginx?vimpl_g#vimpl_gv256x64i_v256x64i
CTC_RET_INTR        | 38      | asm://intrinsics/ginx?vimpl_g#vimpl_gv256x64u_v256x64u
CTC_RET_INTR        | 37      | asm://intrinsics/ginx?vimpl_g#vimpl_gv256x8i_v256x8i
CTC_RET_INTR        | 37      | asm://intrinsics/ginx?vimpl_g#vimpl_gv256x8u_v256x8u
CTC_RET_INTR        | 35      | asm://intrinsics/ginx?vinc_g#vinc_gv128x16i
CTC_RET_INTR        | 35      | asm://intrinsics/ginx?vinc_g#vinc_gv128x16u
CTC_RET_INTR        | 35      | asm://intrinsics/ginx?vinc_g#vinc_gv128x32i
