TermCode            | Size    | Uri
CTC_RET_ZED_SBB     | 27      | asm://logix/scalar.ops?gt_g#gt_g32u_32u
CTC_RET_Zx3         | 33      | asm://logix/scalar.ops?gt_g#gt_g64i_64i
CTC_RET_Zx3         | 33      | asm://logix/scalar.ops?gt_g#gt_g64u_64u
CTC_RET_ZED_SBB     | 35      | asm://logix/scalar.ops?gt_g#gt_g8i_8i
CTC_RET_Zx3         | 33      | asm://logix/scalar.ops?gt_g#gt_g8u_8u
CTC_RET_ZED_SBB     | 35      | asm://logix/scalar.ops?gteq_g#gteq_g16i_16i
CTC_RET_Zx3         | 33      | asm://logix/scalar.ops?gteq_g#gteq_g16u_16u
CTC_RET_ZED_SBB     | 27      | asm://logix/scalar.ops?gteq_g#gteq_g32i_32i
CTC_RET_ZED_SBB     | 27      | asm://logix/scalar.ops?gteq_g#gteq_g32u_32u
CTC_RET_Zx3         | 33      | asm://logix/scalar.ops?gteq_g#gteq_g64i_64i
CTC_RET_Zx3         | 33      | asm://logix/scalar.ops?gteq_g#gteq_g64u_64u
CTC_RET_ZED_SBB     | 35      | asm://logix/scalar.ops?gteq_g#gteq_g8i_8i
CTC_RET_Zx3         | 33      | asm://logix/scalar.ops?gteq_g#gteq_g8u_8u
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?identity_g#identity_g16i
CTC_RET_Zx3         | 9       | asm://logix/scalar.ops?identity_g#identity_g16u
CTC_RET_SBB         | 8       | asm://logix/scalar.ops?identity_g#identity_g32i
CTC_RET_SBB         | 8       | asm://logix/scalar.ops?identity_g#identity_g32u
CTC_RET_Zx3         | 9       | asm://logix/scalar.ops?identity_g#identity_g64i
CTC_RET_Zx3         | 9       | asm://logix/scalar.ops?identity_g#identity_g64u
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?identity_g#identity_g8i
CTC_RET_Zx3         | 9       | asm://logix/scalar.ops?identity_g#identity_g8u
CTC_RET_Zx3         | 22      | asm://logix/scalar.ops?impl_g#impl_g16i_16i
CTC_RET_ZED_SBB     | 19      | asm://logix/scalar.ops?impl_g#impl_g16u_16u
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?impl_g#impl_g32i_32i
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?impl_g#impl_g32u_32u
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?impl_g#impl_g64i_64i
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?impl_g#impl_g64u_64u
CTC_RET_Zx3         | 22      | asm://logix/scalar.ops?impl_g#impl_g8i_8i
CTC_RET_ZED_SBB     | 19      | asm://logix/scalar.ops?impl_g#impl_g8u_8u
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?inc_g#inc_g16i
CTC_RET_Zx3         | 14      | asm://logix/scalar.ops?inc_g#inc_g16u
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?inc_g#inc_g32i
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?inc_g#inc_g32u
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?inc_g#inc_g64i
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?inc_g#inc_g64u
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?inc_g#inc_g8i
CTC_RET_Zx3         | 14      | asm://logix/scalar.ops?inc_g#inc_g8u
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?left_g#left_g16i_16i
CTC_RET_Zx3         | 9       | asm://logix/scalar.ops?left_g#left_g16u_16u
CTC_RET_SBB         | 8       | asm://logix/scalar.ops?left_g#left_g32i_32i
CTC_RET_SBB         | 8       | asm://logix/scalar.ops?left_g#left_g32u_32u
CTC_RET_Zx3         | 9       | asm://logix/scalar.ops?left_g#left_g64i_64i
CTC_RET_Zx3         | 9       | asm://logix/scalar.ops?left_g#left_g64u_64u
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?left_g#left_g8i_8i
CTC_RET_Zx3         | 9       | asm://logix/scalar.ops?left_g#left_g8u_8u
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?lnot_g#lnot_g16i_16i
CTC_RET_Zx3         | 14      | asm://logix/scalar.ops?lnot_g#lnot_g16u_16u
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?lnot_g#lnot_g32i_32i
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?lnot_g#lnot_g32u_32u
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?lnot_g#lnot_g64i_64i
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?lnot_g#lnot_g64u_64u
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?lnot_g#lnot_g8i_8i
CTC_RET_Zx3         | 14      | asm://logix/scalar.ops?lnot_g#lnot_g8u_8u
CTC_RET_ZED_SBB     | 35      | asm://logix/scalar.ops?lt_g#lt_g16i_16i
CTC_RET_Zx3         | 33      | asm://logix/scalar.ops?lt_g#lt_g16u_16u
CTC_RET_ZED_SBB     | 27      | asm://logix/scalar.ops?lt_g#lt_g32i_32i
CTC_RET_ZED_SBB     | 27      | asm://logix/scalar.ops?lt_g#lt_g32u_32u
CTC_RET_Zx3         | 33      | asm://logix/scalar.ops?lt_g#lt_g64i_64i
CTC_RET_Zx3         | 33      | asm://logix/scalar.ops?lt_g#lt_g64u_64u
CTC_RET_ZED_SBB     | 35      | asm://logix/scalar.ops?lt_g#lt_g8i_8i
CTC_RET_Zx3         | 33      | asm://logix/scalar.ops?lt_g#lt_g8u_8u
CTC_RET_ZED_SBB     | 35      | asm://logix/scalar.ops?lteq_g#lteq_g16i_16i
CTC_RET_Zx3         | 33      | asm://logix/scalar.ops?lteq_g#lteq_g16u_16u
CTC_RET_ZED_SBB     | 27      | asm://logix/scalar.ops?lteq_g#lteq_g32i_32i
CTC_RET_ZED_SBB     | 27      | asm://logix/scalar.ops?lteq_g#lteq_g32u_32u
CTC_RET_Zx3         | 33      | asm://logix/scalar.ops?lteq_g#lteq_g64i_64i
CTC_RET_Zx3         | 33      | asm://logix/scalar.ops?lteq_g#lteq_g64u_64u
CTC_RET_ZED_SBB     | 35      | asm://logix/scalar.ops?lteq_g#lteq_g8i_8i
CTC_RET_Zx3         | 33      | asm://logix/scalar.ops?lteq_g#lteq_g8u_8u
CTC_RET_Zx3         | 21      | asm://logix/scalar.ops?mod_g#mod_g16i_16i
CTC_RET_ZED_SBB     | 19      | asm://logix/scalar.ops?mod_g#mod_g16u_16u
CTC_RET_Zx3         | 17      | asm://logix/scalar.ops?mod_g#mod_g32i_32i
CTC_RET_Zx3         | 18      | asm://logix/scalar.ops?mod_g#mod_g32u_32u
CTC_RET_SBB         | 20      | asm://logix/scalar.ops?mod_g#mod_g64i_64i
CTC_RET_SBB         | 20      | asm://logix/scalar.ops?mod_g#mod_g64u_64u
CTC_RET_Zx3         | 21      | asm://logix/scalar.ops?mod_g#mod_g8i_8i
CTC_RET_ZED_SBB     | 19      | asm://logix/scalar.ops?mod_g#mod_g8u_8u
CTC_RET_Zx3         | 22      | asm://logix/scalar.ops?nand_g#nand_g16i_16i
CTC_RET_ZED_SBB     | 19      | asm://logix/scalar.ops?nand_g#nand_g16u_16u
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?nand_g#nand_g32i_32i
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?nand_g#nand_g32u_32u
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?nand_g#nand_g64i_64i
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?nand_g#nand_g64u_64u
CTC_RET_Zx3         | 22      | asm://logix/scalar.ops?nand_g#nand_g8i_8i
CTC_RET_ZED_SBB     | 19      | asm://logix/scalar.ops?nand_g#nand_g8u_8u
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?negate_g#negate_g16i
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?negate_g#negate_g16u
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?negate_g#negate_g32i
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?negate_g#negate_g32u
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?negate_g#negate_g64i
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?negate_g#negate_g64u
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?negate_g#negate_g8i
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?negate_g#negate_g8u
CTC_RET_ZED_SBB     | 39      | asm://logix/scalar.ops?neq_g#neq_g16i_16i
CTC_RET_SBB         | 36      | asm://logix/scalar.ops?neq_g#neq_g16u_16u
CTC_RET_ZED_SBB     | 27      | asm://logix/scalar.ops?neq_g#neq_g32i_32i
CTC_RET_ZED_SBB     | 27      | asm://logix/scalar.ops?neq_g#neq_g32u_32u
CTC_RET_Zx3         | 33      | asm://logix/scalar.ops?neq_g#neq_g64i_64i
CTC_RET_Zx3         | 33      | asm://logix/scalar.ops?neq_g#neq_g64u_64u
CTC_RET_ZED_SBB     | 39      | asm://logix/scalar.ops?neq_g#neq_g8i_8i
CTC_RET_SBB         | 36      | asm://logix/scalar.ops?neq_g#neq_g8u_8u
CTC_RET_ZED_SBB     | 23      | asm://logix/scalar.ops?nonimpl_g#nonimpl_g16i_16i
CTC_RET_SBB         | 20      | asm://logix/scalar.ops?nonimpl_g#nonimpl_g16u_16u
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?nonimpl_g#nonimpl_g32i_32i
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?nonimpl_g#nonimpl_g32u_32u
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?nonimpl_g#nonimpl_g64i_64i
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?nonimpl_g#nonimpl_g64u_64u
CTC_RET_ZED_SBB     | 23      | asm://logix/scalar.ops?nonimpl_g#nonimpl_g8i_8i
CTC_RET_SBB         | 20      | asm://logix/scalar.ops?nonimpl_g#nonimpl_g8u_8u
CTC_RET_Zx3         | 22      | asm://logix/scalar.ops?nor_g#nor_g16i_16i
CTC_RET_ZED_SBB     | 19      | asm://logix/scalar.ops?nor_g#nor_g16u_16u
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?nor_g#nor_g32i_32i
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?nor_g#nor_g32u_32u
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?nor_g#nor_g64i_64i
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?nor_g#nor_g64u_64u
CTC_RET_Zx3         | 22      | asm://logix/scalar.ops?nor_g#nor_g8i_8i
CTC_RET_ZED_SBB     | 19      | asm://logix/scalar.ops?nor_g#nor_g8u_8u
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?not_g#not_g16i
CTC_RET_Zx3         | 14      | asm://logix/scalar.ops?not_g#not_g16u
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?not_g#not_g32i
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?not_g#not_g32u
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?not_g#not_g64i
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?not_g#not_g64u
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?not_g#not_g8i
CTC_RET_Zx3         | 14      | asm://logix/scalar.ops?not_g#not_g8u
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?ones_g#ones_g
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?ones_g#ones_g
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?ones_g#ones_g
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?ones_g#ones_g
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?ones_g#ones_g
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?ones_g#ones_g
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?ones_g#ones_g
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?ones_g#ones_g
CTC_RET_SBB         | 20      | asm://logix/scalar.ops?or_g#or_g16i_16i
CTC_RET_Zx3         | 17      | asm://logix/scalar.ops?or_g#or_g16u_16u
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?or_g#or_g32i_32i
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?or_g#or_g32u_32u
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?or_g#or_g64i_64i
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?or_g#or_g64u_64u
CTC_RET_SBB         | 20      | asm://logix/scalar.ops?or_g#or_g8i_8i
CTC_RET_Zx3         | 17      | asm://logix/scalar.ops?or_g#or_g8u_8u
CTC_RET_Zx3         | 18      | asm://logix/scalar.ops?promote_g#promote_g1u
CTC_RET_Zx3         | 18      | asm://logix/scalar.ops?promote_g#promote_g1u
CTC_RET_ZED_SBB     | 23      | asm://logix/scalar.ops?promote_g#promote_g1u
CTC_RET_ZED_SBB     | 23      | asm://logix/scalar.ops?promote_g#promote_g1u
CTC_RET_Zx3         | 18      | asm://logix/scalar.ops?promote_g#promote_g1u
CTC_RET_Zx3         | 18      | asm://logix/scalar.ops?promote_g#promote_g1u
CTC_RET_Zx3         | 18      | asm://logix/scalar.ops?promote_g#promote_g1u
CTC_RET_Zx3         | 18      | asm://logix/scalar.ops?promote_g#promote_g1u
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?right_g#right_g16i_16i
CTC_RET_Zx3         | 9       | asm://logix/scalar.ops?right_g#right_g16u_16u
CTC_RET_SBB         | 8       | asm://logix/scalar.ops?right_g#right_g32i_32i
CTC_RET_SBB         | 8       | asm://logix/scalar.ops?right_g#right_g32u_32u
CTC_RET_Zx3         | 9       | asm://logix/scalar.ops?right_g#right_g64i_64i
CTC_RET_Zx3         | 9       | asm://logix/scalar.ops?right_g#right_g64u_64u
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?right_g#right_g8i_8i
CTC_RET_Zx3         | 9       | asm://logix/scalar.ops?right_g#right_g8u_8u
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?rnot_g#rnot_g16i_16i
CTC_RET_Zx3         | 14      | asm://logix/scalar.ops?rnot_g#rnot_g16u_16u
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?rnot_g#rnot_g32i_32i
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?rnot_g#rnot_g32u_32u
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?rnot_g#rnot_g64i_64i
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?rnot_g#rnot_g64u_64u
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?rnot_g#rnot_g8i_8i
CTC_RET_Zx3         | 14      | asm://logix/scalar.ops?rnot_g#rnot_g8u_8u
CTC_RET_ZED_SBB     | 35      | asm://logix/scalar.ops?rotl_g#rotl_g16u_8u
CTC_RET_Zx3         | 13      | asm://logix/scalar.ops?rotl_g#rotl_g32u_8u
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?rotl_g#rotl_g64u_8u
CTC_RET_ZED_SBB     | 35      | asm://logix/scalar.ops?rotl_g#rotl_g8u_8u
CTC_RET_ZED_SBB     | 35      | asm://logix/scalar.ops?rotr_g#rotr_g16u_8u
CTC_RET_Zx3         | 13      | asm://logix/scalar.ops?rotr_g#rotr_g32u_8u
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?rotr_g#rotr_g64u_8u
CTC_RET_ZED_SBB     | 35      | asm://logix/scalar.ops?rotr_g#rotr_g8u_8u
CTC_RET_Zx3         | 26      | asm://logix/scalar.ops?same_g#same_g16i_16i
CTC_RET_ZED_SBB     | 23      | asm://logix/scalar.ops?same_g#same_g16u_16u
CTC_RET_Zx3         | 14      | asm://logix/scalar.ops?same_g#same_g32i_32i
CTC_RET_Zx3         | 14      | asm://logix/scalar.ops?same_g#same_g32u_32u
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?same_g#same_g64i_64i
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?same_g#same_g64u_64u
CTC_RET_Zx3         | 26      | asm://logix/scalar.ops?same_g#same_g8i_8i
CTC_RET_ZED_SBB     | 23      | asm://logix/scalar.ops?same_g#same_g8u_8u
CTC_RET_ZED_SBB     | 47      | asm://logix/scalar.ops?select_g#select_g16i_16i_16i
CTC_RET_Zx3         | 34      | asm://logix/scalar.ops?select_g#select_g16u_16u_16u
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?select_g#select_g32i_32i_32i
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?select_g#select_g32u_32u_32u
CTC_RET_Zx3         | 17      | asm://logix/scalar.ops?select_g#select_g64i_64i_64i
CTC_RET_Zx3         | 17      | asm://logix/scalar.ops?select_g#select_g64u_64u_64u
CTC_RET_ZED_SBB     | 47      | asm://logix/scalar.ops?select_g#select_g8i_8i_8i
CTC_RET_Zx3         | 34      | asm://logix/scalar.ops?select_g#select_g8u_8u_8u
CTC_RET_Zx3         | 17      | asm://logix/scalar.ops?sll_g#sll_g16u_8u
CTC_RET_Zx3         | 13      | asm://logix/scalar.ops?sll_g#sll_g32u_8u
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?sll_g#sll_g64u_8u
CTC_RET_Zx3         | 17      | asm://logix/scalar.ops?sll_g#sll_g8u_8u
CTC_RET_Zx3         | 17      | asm://logix/scalar.ops?srl_g#srl_g16u_8u
CTC_RET_Zx3         | 13      | asm://logix/scalar.ops?srl_g#srl_g32u_8u
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?srl_g#srl_g64u_8u
CTC_RET_Zx3         | 17      | asm://logix/scalar.ops?srl_g#srl_g8u_8u
CTC_RET_SBB         | 20      | asm://logix/scalar.ops?sub_g#sub_g16i_16i
CTC_RET_Zx3         | 17      | asm://logix/scalar.ops?sub_g#sub_g16u_16u
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?sub_g#sub_g32i_32i
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?sub_g#sub_g32u_32u
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?sub_g#sub_g64i_64i
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?sub_g#sub_g64u_64u
CTC_RET_SBB         | 20      | asm://logix/scalar.ops?sub_g#sub_g8i_8i
CTC_RET_Zx3         | 17      | asm://logix/scalar.ops?sub_g#sub_g8u_8u
CTC_RET_SBB         | 24      | asm://logix/scalar.ops?testc_g#testc_g16i
CTC_RET_ZED_SBB     | 23      | asm://logix/scalar.ops?testc_g#testc_g16u
CTC_RET_Zx3         | 22      | asm://logix/scalar.ops?testc_g#testc_g32i
CTC_RET_Zx3         | 22      | asm://logix/scalar.ops?testc_g#testc_g32u
CTC_RET_Zx3         | 25      | asm://logix/scalar.ops?testc_g#testc_g64i
CTC_RET_Zx3         | 25      | asm://logix/scalar.ops?testc_g#testc_g64u
CTC_RET_SBB         | 24      | asm://logix/scalar.ops?testc_g#testc_g8i
CTC_RET_ZED_SBB     | 23      | asm://logix/scalar.ops?testc_g#testc_g8u
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?true_g#true_g
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?true_g#true_g
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g16i
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g16i_16i
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g16i_16i_16i
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g16u
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g16u_16u
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g16u_16u_16u
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g32i
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g32i_32i
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g32i_32i_32i
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g32u
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g32u_32u
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g32u_32u_32u
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?true_g#true_g64i
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?true_g#true_g64i_64i
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?true_g#true_g64i_64i_64i
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?true_g#true_g64u
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?true_g#true_g64u_64u
CTC_RET_SBB         | 16      | asm://logix/scalar.ops?true_g#true_g64u_64u_64u
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g8i
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g8i_8i
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g8i_8i_8i
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g8u
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g8u_8u
CTC_RET_ZED_SBB     | 11      | asm://logix/scalar.ops?true_g#true_g8u_8u_8u
CTC_RET_Zx3         | 22      | asm://logix/scalar.ops?xnor_g#xnor_g16i_16i
CTC_RET_ZED_SBB     | 19      | asm://logix/scalar.ops?xnor_g#xnor_g16u_16u
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?xnor_g#xnor_g32i_32i
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?xnor_g#xnor_g32u_32u
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?xnor_g#xnor_g64i_64i
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?xnor_g#xnor_g64u_64u
CTC_RET_Zx3         | 22      | asm://logix/scalar.ops?xnor_g#xnor_g8i_8i
CTC_RET_ZED_SBB     | 19      | asm://logix/scalar.ops?xnor_g#xnor_g8u_8u
CTC_RET_SBB         | 20      | asm://logix/scalar.ops?xor_g#xor_g16i_16i
CTC_RET_Zx3         | 17      | asm://logix/scalar.ops?xor_g#xor_g16u_16u
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?xor_g#xor_g32i_32i
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?xor_g#xor_g32u_32u
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?xor_g#xor_g64i_64i
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?xor_g#xor_g64u_64u
CTC_RET_SBB         | 20      | asm://logix/scalar.ops?xor_g#xor_g8i_8i
CTC_RET_Zx3         | 17      | asm://logix/scalar.ops?xor_g#xor_g8u_8u
CTC_RET_ZED_SBB     | 27      | asm://logix/scalar.ops?xor1_g#xor1_g16u
CTC_RET_Zx3         | 10      | asm://logix/scalar.ops?xor1_g#xor1_g32u
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?xor1_g#xor1_g64u
CTC_RET_Zx3         | 17      | asm://logix/scalar.ops?xor1_g#xor1_g8u
CTC_RET_Zx3         | 26      | asm://logix/scalar.ops?xornot_g#xornot_g16i_16i
CTC_RET_Zx3         | 22      | asm://logix/scalar.ops?xornot_g#xornot_g16u_16u
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?xornot_g#xornot_g32i_32i
CTC_RET_SBB         | 12      | asm://logix/scalar.ops?xornot_g#xornot_g32u_32u
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?xornot_g#xornot_g64i_64i
CTC_RET_ZED_SBB     | 15      | asm://logix/scalar.ops?xornot_g#xornot_g64u_64u
CTC_RET_Zx3         | 26      | asm://logix/scalar.ops?xornot_g#xornot_g8i_8i
CTC_RET_Zx3         | 22      | asm://logix/scalar.ops?xornot_g#xornot_g8u_8u
CTC_INTRx2          | 212     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v128x16i_v128x16i
CTC_INTRx2          | 212     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v128x16u_v128x16u
CTC_INTRx2          | 207     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v128x32f_v128x32f
CTC_INTRx2          | 212     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v128x32i_v128x32i
CTC_INTRx2          | 212     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v128x32u_v128x32u
CTC_INTRx2          | 212     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v128x64f_v128x64f
CTC_INTRx2          | 212     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v128x64i_v128x64i
CTC_INTRx2          | 212     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v128x64u_v128x64u
CTC_INTRx2          | 212     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v128x8i_v128x8i
CTC_INTRx2          | 212     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v128x8u_v128x8u
CTC_INTRx2          | 218     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v256x16i_v256x16i
CTC_INTRx2          | 218     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v256x16u_v256x16u
CTC_INTRx2          | 218     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v256x32f_v256x32f
CTC_INTRx2          | 218     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v256x32i_v256x32i
CTC_INTRx2          | 218     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v256x32u_v256x32u
CTC_INTRx2          | 218     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v256x64f_v256x64f
CTC_INTRx2          | 218     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v256x64i_v256x64i
CTC_INTRx2          | 218     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v256x64u_v256x64u
CTC_INTRx2          | 218     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v256x8i_v256x8i
CTC_INTRx2          | 218     | asm://logix/vector.api?eval_g#eval_gBinaryArithmeticKind~8u_v256x8u_v256x8u
CTC_INTRx2          | 596     | asm://logix/vector.api?eval_g#eval_gBinaryBitLogicKind~8u_v128x16i_v128x16i
CTC_INTRx2          | 596     | asm://logix/vector.api?eval_g#eval_gBinaryBitLogicKind~8u_v128x16u_v128x16u
CTC_INTRx2          | 596     | asm://logix/vector.api?eval_g#eval_gBinaryBitLogicKind~8u_v128x32i_v128x32i
CTC_INTRx2          | 596     | asm://logix/vector.api?eval_g#eval_gBinaryBitLogicKind~8u_v128x32u_v128x32u
CTC_INTRx2          | 597     | asm://logix/vector.api?eval_g#eval_gBinaryBitLogicKind~8u_v128x64i_v128x64i
CTC_INTRx2          | 597     | asm://logix/vector.api?eval_g#eval_gBinaryBitLogicKind~8u_v128x64u_v128x64u
CTC_INTRx2          | 596     | asm://logix/vector.api?eval_g#eval_gBinaryBitLogicKind~8u_v128x8i_v128x8i
