Sequence  | Address         | Length  | Uri                                                                                                           | OpSig                                                                                                         | Data
45        | 7ff7c85ccc60h   | 183     | hex://vectorized/dvec?vscalar#vscalar_(n256,8u)                                                               | Vector256<byte> vscalar(N256 n, byte a)                                                                       | c5 f8 77 66 90 41 0f b6 c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 78 b8 98 c8 f7 7f 00 00 c5 f8 77 66 90 49 0f bf c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 d0 b8 98 c8 f7 7f 00 00 c5 f8 77 66 90 41 0f b7 c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 28 b9 98 c8 f7 7f 00 00 c5 f8 77 66 90 c4 c1 79 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
46        | 7ff7c85ccc90h   | 135     | hex://vectorized/dvec?vscalar#vscalar_(n256,16i)                                                              | Vector256<short> vscalar(N256 n, short a)                                                                     | c5 f8 77 66 90 49 0f bf c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 d0 b8 98 c8 f7 7f 00 00 c5 f8 77 66 90 41 0f b7 c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 28 b9 98 c8 f7 7f 00 00 c5 f8 77 66 90 c4 c1 79 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
47        | 7ff7c85cccc0h   | 87      | hex://vectorized/dvec?vscalar#vscalar_(n256,16u)                                                              | Vector256<ushort> vscalar(N256 n, ushort a)                                                                   | c5 f8 77 66 90 41 0f b7 c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 28 b9 98 c8 f7 7f 00 00 c5 f8 77 66 90 c4 c1 79 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
48        | 7ff7c85cccf0h   | 39      | hex://vectorized/dvec?vscalar#vscalar_(n256,32i)                                                              | Vector256<int> vscalar(N256 n, int a)                                                                         | c5 f8 77 66 90 c4 c1 79 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
49        | 7ff7c85ccd20h   | 39      | hex://vectorized/dvec?vscalar#vscalar_(n256,32u)                                                              | Vector256<uint> vscalar(N256 n, uint a)                                                                       | c5 f8 77 66 90 c4 c1 79 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
50        | 7ff7c85ccd50h   | 39      | hex://vectorized/dvec?vscalar#vscalar_(n256,64i)                                                              | Vector256<long> vscalar(N256 n, long a)                                                                       | c5 f8 77 66 90 c4 c1 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
51        | 7ff7c85ccd80h   | 39      | hex://vectorized/dvec?vscalar#vscalar_(n256,64u)                                                              | Vector256<ulong> vscalar(N256 n, ulong a)                                                                     | c5 f8 77 66 90 c4 c1 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
52        | 7ff7c85ccdb0h   | 35      | hex://vectorized/dvec?vscalar#vscalar_(n256,32f)                                                              | Vector256<float> vscalar(N256 n, float a)                                                                     | c5 f8 77 66 90 c5 fd 11 11 48 8b c1 c5 f8 77 c3 cc 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
53        | 7ff7c85ccde0h   | 35      | hex://vectorized/dvec?vscalar#vscalar_(n256,64f)                                                              | Vector256<double> vscalar(N256 n, double a)                                                                   | c5 f8 77 66 90 c5 fd 11 11 48 8b c1 c5 f8 77 c3 cc 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
54        | 7ff7c85cce10h   | 355     | hex://vectorized/dvec?vstore#vstore_(v128x8i,8i~ref)                                                          | void vstore(Vector128<sbyte> src, ref sbyte dst)                                                              | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 88 bb 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 d8 bb 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 28 bc 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 78 bc 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 c8 bc 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 18 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 68 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 b8 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3 cc cc 19 00 00 00 40 00 00 00 08 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
55        | 7ff7c85cce30h   | 323     | hex://vectorized/dvec?vstore#vstore_(v128x8u,8u~ref)                                                          | void vstore(Vector128<byte> src, ref byte dst)                                                                | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 d8 bb 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 28 bc 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 78 bc 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 c8 bc 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 18 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 68 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 b8 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3 cc cc 19 00 00 00 40 00 00 00 08 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
56        | 7ff7c85cce50h   | 291     | hex://vectorized/dvec?vstore#vstore_(v128x16i,16i~ref)                                                        | void vstore(Vector128<short> src, ref short dst)                                                              | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 28 bc 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 78 bc 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 c8 bc 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 18 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 68 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 b8 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3 cc cc 19 00 00 00 40 00 00 00 08 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
57        | 7ff7c85cce70h   | 259     | hex://vectorized/dvec?vstore#vstore_(v128x16u,16u~ref)                                                        | void vstore(Vector128<ushort> src, ref ushort dst)                                                            | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 78 bc 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 c8 bc 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 18 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 68 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 b8 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3 cc cc 19 00 00 00 40 00 00 00 08 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
58        | 7ff7c85cce90h   | 227     | hex://vectorized/dvec?vstore#vstore_(v128x32i,32i~ref)                                                        | void vstore(Vector128<int> src, ref int dst)                                                                  | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 c8 bc 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 18 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 68 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 b8 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3 cc cc 19 00 00 00 40 00 00 00 08 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
59        | 7ff7c85cceb0h   | 195     | hex://vectorized/dvec?vstore#vstore_(v128x32u,32u~ref)                                                        | void vstore(Vector128<uint> src, ref uint dst)                                                                | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 18 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 68 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 b8 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3 cc cc 19 00 00 00 40 00 00 00 08 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
60        | 7ff7c85cced0h   | 163     | hex://vectorized/dvec?vstore#vstore_(v128x64i,64i~ref)                                                        | void vstore(Vector128<long> src, ref long dst)                                                                | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 68 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 b8 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3 cc cc 19 00 00 00 40 00 00 00 08 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
61        | 7ff7c85ccef0h   | 131     | hex://vectorized/dvec?vstore#vstore_(v128x64u,64u~ref)                                                        | void vstore(Vector128<ulong> src, ref ulong dst)                                                              | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 b8 bd 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3 cc cc 19 00 00 00 40 00 00 00 08 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
62        | 7ff7c85ccf10h   | 99      | hex://vectorized/dvec?vstore#vstore_(v128x32f,32f~ref)                                                        | void vstore(Vector128<float> src, ref float dst)                                                              | c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3 cc cc 19 00 00 00 40 00 00 00 08 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
63        | 7ff7c85ccf30h   | 67      | hex://vectorized/dvec?vstore#vstore_(v128x64f,64f~ref)                                                        | void vstore(Vector128<double> src, ref double dst)                                                            | c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 be 98 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
64        | 7ff7c85ccf50h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x8i,8i~ref)                                                          | void vstore(Vector256<sbyte> src, ref sbyte dst)                                                              | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
65        | 7ff7c85ccf80h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x8u,8u~ref)                                                          | void vstore(Vector256<byte> src, ref byte dst)                                                                | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
66        | 7ff7c85ccfb0h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x16i,16i~ref)                                                        | void vstore(Vector256<short> src, ref short dst)                                                              | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
67        | 7ff7c85ccfe0h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x16u,16u~ref)                                                        | void vstore(Vector256<ushort> src, ref ushort dst)                                                            | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
68        | 7ff7c85cd010h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x32i,32i~ref)                                                        | void vstore(Vector256<int> src, ref int dst)                                                                  | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
69        | 7ff7c85cd040h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x32u,32u~ref)                                                        | void vstore(Vector256<uint> src, ref uint dst)                                                                | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
70        | 7ff7c85cd070h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x64i,64i~ref)                                                        | void vstore(Vector256<long> src, ref long dst)                                                                | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
71        | 7ff7c85cd0a0h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x64u,64u~ref)                                                        | void vstore(Vector256<ulong> src, ref ulong dst)                                                              | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
72        | 7ff7c85cd0d0h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x32f,32f~ref)                                                        | void vstore(Vector256<float> src, ref float dst)                                                              | c5 f8 77 66 90 c5 fd 10 01 c5 fc 11 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
73        | 7ff7c85cd100h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x64f,64f~ref)                                                        | void vstore(Vector256<double> src, ref double dst)                                                            | c5 f8 77 66 90 c5 fd 10 01 c5 fd 11 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
74        | 7ff7c85cd130h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x8i,8i~ref,32i)                                                      | void vstore(Vector128<sbyte> src, ref sbyte dst, int offset)                                                  | c5 f8 77 66 90 49 63 c0 48 03 c2 c5 f9 10 01 c5 fa 7f 00 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
75        | 7ff7c85cd160h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x8u,8u~ref,32i)                                                      | void vstore(Vector128<byte> src, ref byte dst, int offset)                                                    | c5 f8 77 66 90 49 63 c0 48 03 c2 c5 f9 10 01 c5 fa 7f 00 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
76        | 7ff7c85cd190h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x16i,16i~ref,32i)                                                    | void vstore(Vector128<short> src, ref short dst, int offset)                                                  | c5 f8 77 66 90 49 63 c0 48 8d 04 42 c5 f9 10 01 c5 fa 7f 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
77        | 7ff7c85cd1c0h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x16u,16u~ref,32i)                                                    | void vstore(Vector128<ushort> src, ref ushort dst, int offset)                                                | c5 f8 77 66 90 49 63 c0 48 8d 04 42 c5 f9 10 01 c5 fa 7f 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
78        | 7ff7c85cd1f0h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x32i,32i~ref,32i)                                                    | void vstore(Vector128<int> src, ref int dst, int offset)                                                      | c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 f9 10 01 c5 fa 7f 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
79        | 7ff7c85cd220h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x32u,32u~ref,32i)                                                    | void vstore(Vector128<uint> src, ref uint dst, int offset)                                                    | c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 f9 10 01 c5 fa 7f 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
80        | 7ff7c85cd250h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x64i,64i~ref,32i)                                                    | void vstore(Vector128<long> src, ref long dst, int offset)                                                    | c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 f9 10 01 c5 fa 7f 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
81        | 7ff7c85cd280h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x64u,64u~ref,32i)                                                    | void vstore(Vector128<ulong> src, ref ulong dst, int offset)                                                  | c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 f9 10 01 c5 fa 7f 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
82        | 7ff7c85cd2b0h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x32f,32f~ref,32i)                                                    | void vstore(Vector128<float> src, ref float dst, int offset)                                                  | c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 f9 10 01 c5 f8 11 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
83        | 7ff7c85cd2e0h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x64f,64f~ref,32i)                                                    | void vstore(Vector128<double> src, ref double dst, int offset)                                                | c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 f9 10 01 c5 f9 11 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
84        | 7ff7c85cd310h   | 475     | hex://vectorized/dvec?vstore#vstore_(v256x8i,8i~ref,32i)                                                      | void vstore(Vector256<sbyte> src, ref sbyte dst, int offset)                                                  | c5 f8 77 66 90 49 63 c0 48 03 c2 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 40 c5 98 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 03 c2 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 98 c5 98 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 42 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 f0 c5 98 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 42 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 48 c6 98 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 a0 c6 98 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 f8 c6 98 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 50 c7 98 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 a8 c7 98 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 fd 10 01 c5 fc 11 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 c8 98 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 fd 10 01 c5 fd 11 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
85        | 7ff7c85cd340h   | 427     | hex://vectorized/dvec?vstore#vstore_(v256x8u,8u~ref,32i)                                                      | void vstore(Vector256<byte> src, ref byte dst, int offset)                                                    | c5 f8 77 66 90 49 63 c0 48 03 c2 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 98 c5 98 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 42 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 f0 c5 98 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 42 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 48 c6 98 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 a0 c6 98 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 f8 c6 98 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 50 c7 98 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 a8 c7 98 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 fd 10 01 c5 fc 11 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 c8 98 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 fd 10 01 c5 fd 11 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
