Sequence  | Address         | Length  | Uri                                                                                                           | OpSig                                                                                                         | Data
45        | 7ff7c85bc210h   | 183     | hex://vectorized/dvec?vscalar#vscalar_(n256,8u)                                                               | Vector256<byte> vscalar(N256 n, byte a)                                                                       | c5 f8 77 66 90 41 0f b6 c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 c8 e3 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 0f bf c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 20 e4 96 c8 f7 7f 00 00 c5 f8 77 66 90 41 0f b7 c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 78 e4 96 c8 f7 7f 00 00 c5 f8 77 66 90 c4 c1 79 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
46        | 7ff7c85bc240h   | 135     | hex://vectorized/dvec?vscalar#vscalar_(n256,16i)                                                              | Vector256<short> vscalar(N256 n, short a)                                                                     | c5 f8 77 66 90 49 0f bf c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 20 e4 96 c8 f7 7f 00 00 c5 f8 77 66 90 41 0f b7 c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 78 e4 96 c8 f7 7f 00 00 c5 f8 77 66 90 c4 c1 79 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
47        | 7ff7c85bc270h   | 87      | hex://vectorized/dvec?vscalar#vscalar_(n256,16u)                                                              | Vector256<ushort> vscalar(N256 n, ushort a)                                                                   | c5 f8 77 66 90 41 0f b7 c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 78 e4 96 c8 f7 7f 00 00 c5 f8 77 66 90 c4 c1 79 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
48        | 7ff7c85bc2a0h   | 39      | hex://vectorized/dvec?vscalar#vscalar_(n256,32i)                                                              | Vector256<int> vscalar(N256 n, int a)                                                                         | c5 f8 77 66 90 c4 c1 79 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
49        | 7ff7c85bc2d0h   | 39      | hex://vectorized/dvec?vscalar#vscalar_(n256,32u)                                                              | Vector256<uint> vscalar(N256 n, uint a)                                                                       | c5 f8 77 66 90 c4 c1 79 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
50        | 7ff7c85bc300h   | 39      | hex://vectorized/dvec?vscalar#vscalar_(n256,64i)                                                              | Vector256<long> vscalar(N256 n, long a)                                                                       | c5 f8 77 66 90 c4 c1 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
51        | 7ff7c85bc330h   | 39      | hex://vectorized/dvec?vscalar#vscalar_(n256,64u)                                                              | Vector256<ulong> vscalar(N256 n, ulong a)                                                                     | c5 f8 77 66 90 c4 c1 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
52        | 7ff7c85bc360h   | 35      | hex://vectorized/dvec?vscalar#vscalar_(n256,32f)                                                              | Vector256<float> vscalar(N256 n, float a)                                                                     | c5 f8 77 66 90 c5 fd 11 11 48 8b c1 c5 f8 77 c3 cc 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
53        | 7ff7c85bc390h   | 35      | hex://vectorized/dvec?vscalar#vscalar_(n256,64f)                                                              | Vector256<double> vscalar(N256 n, double a)                                                                   | c5 f8 77 66 90 c5 fd 11 11 48 8b c1 c5 f8 77 c3 cc 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
54        | 7ff7c85bc3c0h   | 355     | hex://vectorized/dvec?vstore#vstore_(v128x8i,8i~ref)                                                          | void vstore(Vector128<sbyte> src, ref sbyte dst)                                                              | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 d8 e6 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 28 e7 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 78 e7 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 c8 e7 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 18 e8 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 68 e8 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 b8 e8 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 08 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 a8 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
55        | 7ff7c85bc3e0h   | 323     | hex://vectorized/dvec?vstore#vstore_(v128x8u,8u~ref)                                                          | void vstore(Vector128<byte> src, ref byte dst)                                                                | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 28 e7 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 78 e7 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 c8 e7 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 18 e8 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 68 e8 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 b8 e8 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 08 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 a8 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
56        | 7ff7c85bc400h   | 291     | hex://vectorized/dvec?vstore#vstore_(v128x16i,16i~ref)                                                        | void vstore(Vector128<short> src, ref short dst)                                                              | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 78 e7 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 c8 e7 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 18 e8 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 68 e8 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 b8 e8 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 08 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 a8 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
57        | 7ff7c85bc420h   | 259     | hex://vectorized/dvec?vstore#vstore_(v128x16u,16u~ref)                                                        | void vstore(Vector128<ushort> src, ref ushort dst)                                                            | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 c8 e7 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 18 e8 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 68 e8 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 b8 e8 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 08 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 a8 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
58        | 7ff7c85bc440h   | 227     | hex://vectorized/dvec?vstore#vstore_(v128x32i,32i~ref)                                                        | void vstore(Vector128<int> src, ref int dst)                                                                  | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 18 e8 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 68 e8 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 b8 e8 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 08 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 a8 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
59        | 7ff7c85bc460h   | 195     | hex://vectorized/dvec?vstore#vstore_(v128x32u,32u~ref)                                                        | void vstore(Vector128<uint> src, ref uint dst)                                                                | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 68 e8 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 b8 e8 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 08 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 a8 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
60        | 7ff7c85bc480h   | 163     | hex://vectorized/dvec?vstore#vstore_(v128x64i,64i~ref)                                                        | void vstore(Vector128<long> src, ref long dst)                                                                | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 b8 e8 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 08 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 a8 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
61        | 7ff7c85bc4a0h   | 131     | hex://vectorized/dvec?vstore#vstore_(v128x64u,64u~ref)                                                        | void vstore(Vector128<ulong> src, ref ulong dst)                                                              | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3 cc cc 19 00 00 00 40 00 00 00 08 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 a8 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
62        | 7ff7c85bc4c0h   | 99      | hex://vectorized/dvec?vstore#vstore_(v128x32f,32f~ref)                                                        | void vstore(Vector128<float> src, ref float dst)                                                              | c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3 cc cc 19 00 00 00 40 00 00 00 58 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 a8 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
63        | 7ff7c85bc4e0h   | 67      | hex://vectorized/dvec?vstore#vstore_(v128x64f,64f~ref)                                                        | void vstore(Vector128<double> src, ref double dst)                                                            | c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3 cc cc 19 00 00 00 40 00 00 00 a8 e9 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
64        | 7ff7c85bc500h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x8i,8i~ref)                                                          | void vstore(Vector256<sbyte> src, ref sbyte dst)                                                              | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
65        | 7ff7c85bc530h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x8u,8u~ref)                                                          | void vstore(Vector256<byte> src, ref byte dst)                                                                | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
66        | 7ff7c85bc560h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x16i,16i~ref)                                                        | void vstore(Vector256<short> src, ref short dst)                                                              | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
67        | 7ff7c85bc590h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x16u,16u~ref)                                                        | void vstore(Vector256<ushort> src, ref ushort dst)                                                            | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
68        | 7ff7c85bc5c0h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x32i,32i~ref)                                                        | void vstore(Vector256<int> src, ref int dst)                                                                  | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
69        | 7ff7c85bc5f0h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x32u,32u~ref)                                                        | void vstore(Vector256<uint> src, ref uint dst)                                                                | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
70        | 7ff7c85bc620h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x64i,64i~ref)                                                        | void vstore(Vector256<long> src, ref long dst)                                                                | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
71        | 7ff7c85bc650h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x64u,64u~ref)                                                        | void vstore(Vector256<ulong> src, ref ulong dst)                                                              | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
72        | 7ff7c85bc680h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x32f,32f~ref)                                                        | void vstore(Vector256<float> src, ref float dst)                                                              | c5 f8 77 66 90 c5 fd 10 01 c5 fc 11 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
73        | 7ff7c85bc6b0h   | 35      | hex://vectorized/dvec?vstore#vstore_(v256x64f,64f~ref)                                                        | void vstore(Vector256<double> src, ref double dst)                                                            | c5 f8 77 66 90 c5 fd 10 01 c5 fd 11 02 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
74        | 7ff7c85bc6e0h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x8i,8i~ref,32i)                                                      | void vstore(Vector128<sbyte> src, ref sbyte dst, int offset)                                                  | c5 f8 77 66 90 49 63 c0 48 03 c2 c5 f9 10 01 c5 fa 7f 00 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
75        | 7ff7c85bc710h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x8u,8u~ref,32i)                                                      | void vstore(Vector128<byte> src, ref byte dst, int offset)                                                    | c5 f8 77 66 90 49 63 c0 48 03 c2 c5 f9 10 01 c5 fa 7f 00 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
76        | 7ff7c85bc740h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x16i,16i~ref,32i)                                                    | void vstore(Vector128<short> src, ref short dst, int offset)                                                  | c5 f8 77 66 90 49 63 c0 48 8d 04 42 c5 f9 10 01 c5 fa 7f 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
77        | 7ff7c85bc770h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x16u,16u~ref,32i)                                                    | void vstore(Vector128<ushort> src, ref ushort dst, int offset)                                                | c5 f8 77 66 90 49 63 c0 48 8d 04 42 c5 f9 10 01 c5 fa 7f 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
78        | 7ff7c85bc7a0h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x32i,32i~ref,32i)                                                    | void vstore(Vector128<int> src, ref int dst, int offset)                                                      | c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 f9 10 01 c5 fa 7f 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
79        | 7ff7c85bc7d0h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x32u,32u~ref,32i)                                                    | void vstore(Vector128<uint> src, ref uint dst, int offset)                                                    | c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 f9 10 01 c5 fa 7f 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
80        | 7ff7c85bc800h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x64i,64i~ref,32i)                                                    | void vstore(Vector128<long> src, ref long dst, int offset)                                                    | c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 f9 10 01 c5 fa 7f 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
81        | 7ff7c85bc830h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x64u,64u~ref,32i)                                                    | void vstore(Vector128<ulong> src, ref ulong dst, int offset)                                                  | c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 f9 10 01 c5 fa 7f 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
82        | 7ff7c85bc860h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x32f,32f~ref,32i)                                                    | void vstore(Vector128<float> src, ref float dst, int offset)                                                  | c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 f9 10 01 c5 f8 11 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
83        | 7ff7c85bc890h   | 39      | hex://vectorized/dvec?vstore#vstore_(v128x64f,64f~ref,32i)                                                    | void vstore(Vector128<double> src, ref double dst, int offset)                                                | c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 f9 10 01 c5 f9 11 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
84        | 7ff7c85bc8c0h   | 475     | hex://vectorized/dvec?vstore#vstore_(v256x8i,8i~ref,32i)                                                      | void vstore(Vector256<sbyte> src, ref sbyte dst, int offset)                                                  | c5 f8 77 66 90 49 63 c0 48 03 c2 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 90 f0 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 03 c2 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 e8 f0 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 42 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 40 f1 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 42 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 98 f1 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 f0 f1 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 48 f2 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 a0 f2 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 f8 f2 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 fd 10 01 c5 fc 11 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 50 f3 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 fd 10 01 c5 fd 11 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
85        | 7ff7c85bc8f0h   | 427     | hex://vectorized/dvec?vstore#vstore_(v256x8u,8u~ref,32i)                                                      | void vstore(Vector256<byte> src, ref byte dst, int offset)                                                    | c5 f8 77 66 90 49 63 c0 48 03 c2 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 e8 f0 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 42 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 40 f1 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 42 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 98 f1 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 f0 f1 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 48 f2 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 a0 f2 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 fd 10 01 c5 fe 7f 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 f8 f2 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 fd 10 01 c5 fc 11 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 50 f3 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 fd 10 01 c5 fd 11 00 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
